payment_id,order_id,payment_method,amount,payment_date,payment_status
PAY-0011657,ORD-0011657,Gift Card,2112.26,2025-05-04,Completed
PAY-0002252,ORD-0002252,Debit Card,100.18,2026-05-01,Refunded
PAY-0011994,ORD-0011994,PayPal,2442.81,2024-05-20,Completed
PAY-0010879,ORD-0010879,Credit Card,226.78,08-May-2025,Refunded
PAY-0008782,ORD-0008782,Debit Card,6199.53,2025-11-12,Failed
PAY-0005925,ORD-0005925,PayPal,667.97,2024-04-21,Completed
PAY-0007570,ORD-0007570,Credit Card,1638.02,2023-11-10,Completed
PAY-0004159,ORD-0004159,Credit Card,285.81,2026-01-25,Completed
PAY-0001375,ORD-0001375,PayPal,1626.35,2026-06-10,Failed
PAY-0002723,ORD-0002723,Debit Card,261.15,2026-07-13,Completed
PAY-0010676,ORD-0010676,Debit Card,1262.95,2026-05-26,Refunded
PAY-0001439,ORD-0001439,Credit Card,3114.28,2024-11-15,Failed
PAY-0001668,ORD-0001668,Debit Card,436.13,2026-03-31,Completed
PAY-0000603,ORD-0000603,Credit Card,6651.4,2025-04-14,Completed
PAY-0011876,ORD-0011876,PayPal,2372.04,2025-04-23,Completed
PAY-0005820,ORD-0005820,Credit Card,395.5,2026-07-01,Completed
PAY-0005589,ORD-0005589,Credit Card,2172.85,2025-10-04,Completed
PAY-0005397,ORD-0005397,Bank Transfer,-1879.0,2026-05-25,Completed
PAY-0010988,ORD-0010988,Credit Card,202.8,2026-03-28,Completed
PAY-0004022,ORD-0004022,PayPal,1290.71,2026-07-15,Completed
PAY-0010670,ORD-0010670,Credit Card,3561.53,2025-10-09,Completed
PAY-0009277,ORD-0009277,PayPal,1663.32,2026-07-09,Completed
PAY-0000269,ORD-0000269,Credit Card,887.82,17-Mar-2026,Completed
PAY-0001243,ORD-0001243,,513.2,2026-01-09,Failed
PAY-0008860,ORD-0008860,Debit Card,5190.15,2026-07-27,Completed
PAY-0008779,ORD-0008779,Debit Card,5161.95,2025-02-03,Completed
PAY-0001471,ORD-0001471,Credit Card,1130.45,2025-05-05,Refunded
PAY-0009523,ORD-0009523,Bank Transfer,2507.28,2026-06-03,Completed
PAY-0002598,ORD-0002598,Credit Card,853.58,2024-06-29,Pending
PAY-0001085,ORD-0001085,Credit Card,13.86,2025-09-28,Completed
PAY-0010946,ORD-0010946,Debit Card,495.81,2025-08-20,Completed
PAY-0000801,ORD-0000801,PayPal,4453.65,2026-02-22,Completed
PAY-0000971,ORD-0000971,Gift Card,688.74,2026-07-03,Pending
PAY-0004750,ORD-0004750,Debit Card,3539.11,2026-03-02,Completed
PAY-0005427,ORD-0005427,Credit Card,3660.88,2026-01-24,Completed
PAY-0006709,ORD-0006709,PayPal,1794.5,2026-06-01,Completed
PAY-0006737,ORD-0006737,PayPal,1819.74,2025-08-04,Failed
PAY-0007640,ORD-0007640,Gift Card,1602.78,2026-08-18,Completed
PAY-0006676,ORD-0006676,Bank Transfer,681.2,2026-07-27,Completed
PAY-0005091,ORD-0005091,Credit Card,1954.58,2024-10-20,Completed
PAY-0000590,ORD-0000590,PayPal,1065.46,2025-01-21,Failed
PAY-0000204,ORD-0000204,Debit Card,1473.44,2026-05-04,Completed
PAY-0001783,ORD-0001783,Credit Card,$851.39,2026-08-16,Completed
PAY-0010642,ORD-0010642,Credit Card,4837.03,2025-05-04,Failed
PAY-0011810,ORD-0011810,Debit Card,1862.77,2025-03-28,Completed
PAY-0004144,ORD-0004144,PayPal,77.55,2025-10-24,Completed
PAY-0010634,ORD-0010634,Credit Card,869.67,2025-05-26,Failed
PAY-0001227,ORD-0001227,Gift Card,1089.62,2026-09-02,Completed
PAY-0011831,ORD-0011831,Debit Card,2036.16,"February 26, 2026",Completed
PAY-0004468,ORD-0004468,Debit Card,4625.0,2026-08-03,Completed
PAY-0004939,ORD-0004939,Debit Card,424.24,2026-09-05,Completed
PAY-0002819,ORD-0002819,Debit Card,977.76,2026-01-19,Completed
PAY-0003876,ORD-0003876,PayPal,335.81,2025-08-30,Completed
PAY-0007834,ORD-0007834,Credit Card,228.31,2026-07-25,Completed
PAY-0002341,ORD-0002341,Debit Card,4028.48,2025-10-25,Failed
PAY-0007288,ORD-0007288,Bank Transfer,4717.17,2026-08-13,Completed
PAY-0009160,ORD-0009160,Credit Card,136.66,2025-03-29,Refunded
PAY-0005776,ORD-0005776,PayPal,563.54,2024-09-08,Completed
PAY-0000145,ORD-0000145,Debit Card,1993.5,2026-08-24,Completed
PAY-0003771,ORD-0003771,PayPal,2472.23,2025-10-19,Pending
PAY-0006879,ORD-0006879,Credit Card,832.0,2025-03-07,Completed
PAY-0011857,ORD-0011857,Credit Card,75.68,2025-10-29,Failed
PAY-0007611,ORD-0007611,Credit Card,36080.11,2026-05-19,Completed
PAY-0008076,ORD-0008076,Debit Card,1437.26,2026-05-12,Failed
PAY-0006780,ORD-0006780,Credit Card,914.3,2025-10-22,Completed
PAY-0002838,ORD-0997632,PayPal,643.32,2026-03-03,Refunded
PAY-0008100,ORD-0008100,Debit Card,3774.77,2026-04-19,Completed
PAY-0007031,ORD-0007031,Debit Card,3291.05,2026-06-16,Completed
PAY-0002541,ORD-0002541,Bank Transfer,769.36,2026-06-29,Completed
PAY-0009050,ORD-0009050,Gift Card,n/a,2026-01-05,Completed
PAY-0004778,ORD-0004778,Credit Card,211.37,2025-10-20,Completed
PAY-0005740,ORD-0005740,Credit Card,6367.84,2026-08-19,Completed
PAY-0006848,ORD-0006848,Gift Card,3087.87,2026-07-06,Completed
PAY-0006505,ORD-0006505,,1956.0,2026-07-16,Pending
PAY-0001894,ORD-0001894,Debit Card,-443.32,2026-01-06,Completed
PAY-0007636,ORD-0007636,Credit Card,3330.81,2026-06-20,Completed
PAY-0001145,ORD-0001145,PayPal,800.89,2025-08-24,Completed
PAY-0008567,ORD-0008567,PayPal,3264.4,2026-07-06,Completed
PAY-0001197,ORD-0001197,Credit Card,1861.89,2026-09-02,Completed
PAY-0008496,ORD-0008496,Debit Card,389.55,2026-06-12,Completed
PAY-0011474,ORD-0011474,PayPal,367.74,2026-06-07,Pending
PAY-0007057,ORD-0007057,PayPal,1747.76,2025-10-08,Failed
PAY-0000016,ORD-0000016,Credit Card,48.89,2026-08-07,Failed
PAY-0000468,ORD-0000468,Gift Card,309.96,02/16/2025,Completed
PAY-0003739,ORD-0003739,Credit Card,2567.74,2026-04-12,Completed
PAY-0005828,ORD-0005828,Debit Card,1528.33,2026-09-05,Refunded
PAY-0009080,ORD-0009080,Debit Card,1431.96,2026-07-01,Completed
PAY-0009774,ORD-0009774,Credit Card,720.98,2025-09-03,Refunded
PAY-0011695,ORD-0011695,Gift Card,371.25,2024-12-31,Failed
PAY-0007743,ORD-0007743,Credit Card,5632.13,2024-11-02,Completed
PAY-0006074,ORD-0006074,Debit Card,1484.02,2024-09-06,Pending
PAY-0002558,ORD-0002558,PayPal,3072.61,2025-11-14,Failed
PAY-0001675,ORD-0001675,Credit Card,5346.24,2025-07-16,Completed
PAY-0005917,ORD-0005917,PayPal,1816.09,2025-07-24,Completed
PAY-0008581,ORD-0008581,Credit Card,194.82,2026-08-29,Failed
PAY-0000763,ORD-0000763,Debit Card,420.63,2025-12-02,Completed
PAY-0006215,ORD-0006215,PayPal,2032.28,2025-06-10,Completed
PAY-0006140,ORD-0006140,Credit Card,152114.31,2026-01-23,Completed
PAY-0005936,ORD-0005936,Bank Transfer,1187.7,2026-08-08,Completed
PAY-0002023,ORD-0002023,PayPal,1549.62,2026-05-03,Completed
PAY-0001744,ORD-0001744,PayPal,3686.3,2026-02-26,Completed
PAY-0000606,ORD-0000606,Debit Card,609.38,2025-11-10,Completed
PAY-0002940,ORD-0002940,Credit Card,390.35,2024-11-22,Completed
PAY-0003499,ORD-0003499,Credit Card,3243.85,2026-01-19,Failed
PAY-0000903,ORD-0000903,PayPal,3886.11,25-Jan-2026,Completed
PAY-0009705,ORD-0009705,Credit Card,698.46,2025-11-21,Completed
PAY-0006637,ORD-0006637,Bank Transfer,1127.3,2024-06-30,Completed
PAY-0010933,ORD-0010933,Credit Card,644.12,2026-08-02,Failed
PAY-0002570,ORD-0002570,Credit Card,7303.63,2024-10-05,Completed
PAY-0001274,ORD-0001274,Credit Card,449.95,2026-08-14,Refunded
PAY-0001568,ORD-0001568,PayPal,4330.29,2025-08-12,Completed
PAY-0005849,ORD-0005849,PayPal,430.42,2026-08-17,Completed
PAY-0005123,ORD-0005123,Gift Card,1722.37,2026-05-19,Completed
PAY-0009439,ORD-0009439,Debit Card,1355.56,2026-06-16,Completed
PAY-0011053,ORD-0011053,Debit Card,4390.18,2025-06-01,Completed
PAY-0007843,ORD-0007843,Credit Card,264.2,2026-01-19,Completed
PAY-0002976,ORD-0002976,Debit Card,28218.92,2026-08-12,Failed
PAY-0003160,ORD-0003160,Gift Card,2139.47,2026-02-12,Failed
PAY-0001863,ORD-0001863,Credit Card,4086.4,2026-06-07,Completed
PAY-0005437,ORD-0005437,Debit Card,757.07,2025-04-12,Pending
PAY-0009506,ORD-0009506,Credit Card,66.5,2024-01-02,Failed
PAY-0010301,ORD-0010301,PayPal,1053.06,2025-08-13,Completed
PAY-0003902,ORD-0003902,PayPal,2459.26,2026-02-07,Completed
PAY-0007275,ORD-0007275,Credit Card,4520.73,2026-06-06,Completed
PAY-0010907,ORD-0010907,PayPal,860.01,2026-08-09,Pending
PAY-0001819,ORD-0001819,Debit Card,737.39abc,2025-08-04,Pending
PAY-0007653,ORD-0007653,Debit Card,1144.71,2026-08-19,Failed
PAY-0005056,ORD-0005056,Debit Card,2105.41,2025-10-26,Completed
PAY-0010110,ORD-0010110,Credit Card,5192.01,2026-01-27,Completed
PAY-0007113,ORD-0007113,Credit Card,1265.69,2025-11-29,Refunded
PAY-0001453,ORD-0001453,Debit Card,805.45,2026-03-05,Refunded
PAY-0009161,ORD-0009161,PayPal,2720.9,2025-09-21,Completed
PAY-0008643,ORD-0008643,PayPal,197.56,2026-05-03,Completed
PAY-0005197,ORD-0005197,Debit Card,1695.62,2026-07-27,Completed
PAY-0008295,ORD-0008295,Credit Card,-5136.62,2026-06-14,Failed
PAY-0009117,ORD-0009117,Debit Card,1572.34,2026-03-09,Completed
PAY-0000715,ORD-0000715,Debit Card,2019.2,2026-07-15,Completed
PAY-0005611,ORD-0005611,Credit Card,3149.74,2026-05-10,Completed
PAY-0010616,ORD-0010616,Debit Card,1358.42,2025-03-02,Pending
PAY-0006770,ORD-0006770,Credit Card,184.99,2026-06-03,Completed
PAY-0011306,ORD-0011306,Credit Card,550.86,2026-03-20,Completed
PAY-0008328,ORD-0008328,Gift Card,442.49,2026-01-08,Failed
PAY-0008078,ORD-0008078,Credit Card,370.9,2026-05-15,Refunded
PAY-0003271,ORD-0003271,Credit Card,1547.51,2025-06-11,Completed
PAY-0000784,ORD-0000784,PayPal,2977.34,2026-04-26,Failed
PAY-0011740,ORD-0011740,Gift Card,3690.8,2026-04-24,Refunded
PAY-0001194,ORD-0001194,Debit Card,993.38,2024-09-23,Completed
PAY-0003535,ORD-0003535,Credit Card,4193.53,2025-05-28,Completed
PAY-0011799,ORD-0011799,Debit Card,513.63,2025-08-29,Completed
PAY-0005446,ORD-0005446,PayPal,3114.49,2026-08-29,Completed
PAY-0003036,ORD-0003036,Gift Card,298.14,2025-03-06,Completed
PAY-0007504,ORD-0007504,Credit Card,935.76,2025-03-02,Failed
PAY-0005712,ORD-0005712,Debit Card,1694.8,2026-06-11,Completed
PAY-0004134,ORD-0004134,Credit Card,3125.72,2026-02-15,Completed
PAY-0007326,ORD-0007326,Credit Card,2324.01,2024-01-15,Completed
PAY-0011702,ORD-0011702,Gift Card,1749.54,2026-07-01,Completed
PAY-0006648,ORD-0006648,PayPal,125.44,2026-07-08,Completed
PAY-0004859,ORD-0004859,PayPal,1141.8,2026-08-19,Failed
PAY-0003823,ORD-0003823,Credit Card,3654.95,2023-11-22,Failed
PAY-0009831,ORD-0009831,Credit Card,926.53,2025-05-27,Refunded
PAY-0009972,ORD-0009972,Debit Card,1440.41,2024-08-10,Completed
PAY-0003705,ORD-0003705,Gift Card,978.13,2026-08-10,Completed
PAY-0004066,ORD-0004066,PayPal,193.95,2025-11-29,Completed
PAY-0004871,ORD-0004871,PayPal,1064.02,2025-03-01,Completed
PAY-0005831,ORD-0005831,Credit Card,2245.14,2025-12-19,Completed
PAY-0004227,ORD-0004227,Credit Card,1239.06,2026-05-25,Completed
PAY-0009567,ORD-0009567,Credit Card,168.4,2026-01-05,Completed
PAY-0006660,ORD-0006660,Credit Card,935.98,2026-07-23,Completed
PAY-0001323,ORD-0001323,,1927.24,2025-10-08,Failed
PAY-0008892,ORD-0008892,Bank Transfer,796.14,2026-05-17,Completed
PAY-0008720,ORD-0008720,Debit Card,2203.6,2026-08-24,Completed
PAY-0005319,ORD-0005319,,4966.9,2025-12-04,Failed
PAY-0005983,ORD-0005983,Credit Card,1242.88,2026-08-29,Failed
PAY-0003569,ORD-0003569,PayPal,4848.12,2026-06-12,Completed
PAY-0010126,ORD-0010126,Gift Card,1146.17,2025-07-10,Pending
PAY-0011703,ORD-0011703,,477.35,2025-09-06,Completed
PAY-0004887,ORD-0004887,Credit Card,2950.35,2025-02-24,Refunded
PAY-0003521,ORD-0003521,PayPal,4363.65,2025-11-22,Completed
PAY-0000887,ORD-0000887,PayPal,1365.34,2025-08-04,Completed
PAY-0011576,ORD-0011576,Credit Card,124.55,2026-03-04,Refunded
PAY-0003208,ORD-0003208,Debit Card,1226.72,2026-04-19,Completed
PAY-0008427,ORD-0008427,Credit Card,893.07,2025-02-18,Completed
PAY-0009577,ORD-0009577,Credit Card,796.48,2025-10-15,Failed
PAY-0010674,ORD-0010674,PayPal,785.12,2026-08-01,Failed
PAY-0011717,ORD-0011717,Credit Card,2544.72,2025-06-07,Pending
PAY-0009920,ORD-0009920,Bank Transfer,1744.12,2025-11-21,Completed
PAY-0005825,ORD-0005825,,1299.98,2025-04-16,Refunded
PAY-0009942,ORD-0009942,Gift Card,4902.7,2025-10-08,Completed
PAY-0009273,ORD-0009273,Debit Card,1328.6,2026-06-28,Failed
PAY-0004436,ORD-0004436,Debit Card,773.47,2025-06-09,Failed
PAY-0009193,ORD-0009193,Debit Card,756.28,2025-05-20,Completed
PAY-0001364,ORD-0001364,Credit Card,967.87,2024-06-27,Refunded
PAY-0002655,ORD-0002655,Debit Card,2183.71,2026-03-21,Completed
PAY-0011723,ORD-0011723,Debit Card,1150.22,2024-08-07,Completed
PAY-0011881,ORD-0011881,Credit Card,2145.6,2026-01-15,Completed
PAY-0006502,ORD-0006502,,3107.67,2025-11-23,Completed
PAY-0006387,ORD-0934927,Debit Card,918.63,2024-06-17,Refunded
PAY-0010218,ORD-0010218,Gift Card,321.5,2026-01-19,Completed
PAY-0008892,ORD-0008892,Bank Transfer,796.14,2026-05-17,Completed
PAY-0005756,ORD-0005756,Credit Card,3839.84,2026-07-08,Completed
PAY-0006094,ORD-0006094,Debit Card,614.16,2026-09-06,Completed
PAY-0009957,ORD-0009957,Credit Card,1472.42,2024-10-10,Completed
PAY-0006977,ORD-0006977,Bank Transfer,28798.91,2026-03-30,Completed
PAY-0006271,ORD-0006271,Credit Card,6209.32,2026-03-29,Pending
PAY-0009194,ORD-0009194,Gift Card,4041.24,2026-02-07,Completed
PAY-0004186,ORD-0004186,PayPal,2195.64,2026-04-23,Completed
PAY-0003248,ORD-0003248,Credit Card,3772.76,2025-09-11,Completed
PAY-0001304,ORD-0001304,Debit Card,3005.46,2026-02-14,Completed
PAY-0005903,ORD-0005903,Credit Card,1783.59,2026-08-08,Completed
PAY-0004532,ORD-0004532,Credit Card,388.91,2026-06-24,Completed
PAY-0009063,ORD-0009063,Debit Card,3455.91,2025-10-11,Failed
PAY-0007231,ORD-0007231,PayPal,211.68,2025-12-25,Pending
PAY-0005177,ORD-0005177,Debit Card,473.22,2026-04-30,Completed
PAY-0002873,ORD-0002873,Debit Card,914.61,2026-02-15,Completed
PAY-0010795,ORD-0010795,Bank Transfer,539.54,2026-07-05,Completed
PAY-0002465,ORD-0002465,Debit Card,1138.96,2026-07-17,Failed
PAY-0004534,ORD-0004534,Credit Card,2494.12,2026-05-05,Completed
PAY-0010127,ORD-0010127,Bank Transfer,2603.2,2025-03-23,Failed
PAY-0002242,ORD-0002242,Credit Card,2537.68,2026-05-14,Completed
PAY-0008664,ORD-0008664,Credit Card,1193.95,"July 31, 2026",Refunded
PAY-0000138,ORD-0000138,Bank Transfer,2120.63,03/27/2026,Pending
PAY-0005399,ORD-0005399,Debit Card,1249.6,2025-12-23,Completed
PAY-0005633,ORD-0005633,Credit Card,105.32,2026-02-07,Pending
PAY-0011294,ORD-0011294,Credit Card,3207.26,2025-08-29,Completed
PAY-0001707,ORD-0001707,Debit Card,237.56,2025-11-14,Failed
PAY-0010834,ORD-0010834,Bank Transfer,2627.71,2024-07-06,Pending
PAY-0006412,ORD-0006412,Credit Card,2227.9,2025-01-26,Refunded
PAY-0010654,ORD-0010654,Credit Card,626.54,2026-05-22,Completed
PAY-0007005,ORD-0007005,PayPal,615.24,2026-01-16,Completed
PAY-0003596,ORD-0003596,Credit Card,$559.58,2025-05-26,Completed
PAY-0003360,ORD-0003360,Debit Card,1914.95,2026-07-09,Completed
PAY-0009364,ORD-0009364,Credit Card,2141.64,2026-07-17,Completed
PAY-0010489,ORD-0010489,Bank Transfer,1636.46,2026-04-05,Completed
PAY-0005877,ORD-0005877,,1293.78,2024-06-01,Failed
PAY-0011207,ORD-0011207,Credit Card,2728.69,2026-05-30,Completed
PAY-0002018,ORD-0002018,Debit Card,755.73,2024-01-18,Completed
PAY-0011731,ORD-0011731,Debit Card,880.6,2026-05-24,Completed
PAY-0011998,ORD-0011998,Debit Card,5814.14,2026-07-22,Completed
PAY-0008271,ORD-0008271,Credit Card,3125.42,2026-05-12,Completed
PAY-0005942,ORD-0005942,Debit Card,2732.68,2025-04-10,Completed
PAY-0004467,ORD-0004467,Credit Card,2726.11,2024-07-02,Completed
PAY-0006030,ORD-0006030,Credit Card,388.29,2026-04-15,Completed
PAY-0005691,ORD-0005691,Debit Card,191.94,2026-07-23,Pending
PAY-0010471,ORD-0010471,Credit Card,7761.69,2026-09-04,Completed
PAY-0002462,ORD-0002462,Credit Card,1976.11,2025-12-28,Completed
PAY-0001910,ORD-0001910,Debit Card,1034.55,2025-11-23,Completed
PAY-0005388,ORD-0005388,PayPal,522.71,2026-04-25,Completed
PAY-0000892,ORD-0000892,Credit Card,2579.37,2025-12-28,Refunded
PAY-0011226,ORD-0906371,Gift Card,1046.41,2024-12-24,Completed
PAY-0005544,ORD-0005544,Credit Card,803.95,2025-01-22,Completed
PAY-0009999,ORD-0009999,Debit Card,2682.38,2026-05-26,Pending
PAY-0002297,ORD-0002297,PayPal,90.37,2026-07-20,Completed
PAY-0004535,ORD-0004535,PayPal,2022.96,2023-11-30,Completed
PAY-0000770,ORD-0000770,PayPal,3262.77,11-Feb-2025,Completed
PAY-0006377,ORD-0006377,Credit Card,1472.36,2025-01-28,Completed
PAY-0007282,ORD-0007282,Credit Card,642.27,2026-09-04,Completed
PAY-0003164,ORD-0927255,PayPal,2721.44,2025-01-16,Completed
PAY-0008627,ORD-0008627,Bank Transfer,3720.73,2024-06-08,Pending
PAY-0004626,ORD-0004626,Bank Transfer,592.19,2026-05-15,Completed
PAY-0006613,ORD-0006613,Debit Card,N/A,2025-10-21,Completed
PAY-0006440,ORD-0006440,Credit Card,328.79,2026-08-26,Refunded
PAY-0011952,ORD-0011952,Bank Transfer,418.84,2026-03-21,Completed
PAY-0003505,ORD-0003505,,1663.72,2025-09-04,Completed
PAY-0003077,ORD-0003077,PayPal,1095.15,2025-10-12,Pending
PAY-0002449,ORD-0002449,Credit Card,1546.46,2024-08-17,Failed
PAY-0000821,ORD-0000821,Gift Card,3398.85,2026-08-01,Completed
PAY-0001279,ORD-0001279,,996.4,2026-07-21,Failed
PAY-0002851,ORD-0002851,Bank Transfer,2748.3,2026-05-23,Pending
PAY-0007393,ORD-0007393,,666.08,2024-10-09,Completed
PAY-0006007,ORD-0006007,Credit Card,801.4,2024-11-03,Completed
PAY-0011157,ORD-0995652,Credit Card,4003.96,2026-05-03,Failed
PAY-0008534,ORD-0008534,Debit Card,1217.2,2026-07-27,Completed
PAY-0001873,ORD-0001873,Credit Card,319.68,2026-03-22,Failed
PAY-0004585,ORD-0004585,Credit Card,3144.64,2026-07-01,Completed
PAY-0010915,ORD-0010915,Credit Card,51.21,"May 28, 2025",Completed
PAY-0006009,ORD-0006009,PayPal,1235.78,2026-05-27,Refunded
PAY-0003670,ORD-0003670,Gift Card,3104.11,2023-12-31,Completed
PAY-0003292,ORD-0003292,PayPal,3583.17,2026-07-03,Completed
PAY-0005524,ORD-0005524,Credit Card,n/a,2025-10-19,Completed
PAY-0004082,ORD-0004082,Credit Card,948.09,2025-10-06,Pending
PAY-0004212,ORD-0004212,PayPal,1433.1,2026-07-08,Completed
PAY-0006931,ORD-0006931,Credit Card,2943.38,2024-09-19,Completed
PAY-0005623,ORD-0005623,Debit Card,2594.57,2026-05-19,Completed
PAY-0009757,ORD-0009757,Credit Card,241.02,2026-06-24,Failed
PAY-0010991,ORD-0010991,Debit Card,3955.76,2026-07-18,Completed
PAY-0001313,ORD-0001313,Credit Card,991.95,2024-12-21,Failed
PAY-0009187,ORD-0009187,PayPal,2169.12,2026-01-25,Refunded
PAY-0006755,ORD-0006755,PayPal,819.89,2026-08-09,Pending
PAY-0004249,ORD-0004249,Gift Card,1247.64,2025-07-28,Completed
PAY-0002566,ORD-0002566,Debit Card,3795.16,2026-03-05,Completed
PAY-0002181,ORD-0002181,Debit Card,191241.95,2025-12-29,Completed
PAY-0010571,ORD-0010571,Debit Card,1666.31,16-Jun-2026,Completed
PAY-0000694,ORD-0000694,Debit Card,2006.82,2026-09-05,Failed
PAY-0003112,ORD-0003112,Credit Card,717.5,2026-06-03,Completed
PAY-0002451,ORD-0002451,Debit Card,53079.55,2025-06-20,Completed
PAY-0003059,ORD-0003059,Credit Card,35.0,2026-08-14,Completed
PAY-0005613,ORD-0005613,Credit Card,913.37,2026-03-10,Failed
PAY-0010789,ORD-0010789,Credit Card,2541.46,2026-04-01,Completed
PAY-0005935,ORD-0005935,PayPal,4061.62,2025-03-16,Pending
PAY-0009774,ORD-0009774,Credit Card,720.98,2025-09-03,Refunded
PAY-0005600,ORD-0005600,Credit Card,2375.91,2026-02-27,Completed
PAY-0010480,ORD-0010480,PayPal,5022.34,2025-08-08,Completed
PAY-0005438,ORD-0005438,Debit Card,995.86,2024-06-30,Failed
PAY-0011997,ORD-0011997,Credit Card,693.91,2026-01-13,Completed
PAY-0010893,ORD-0010893,Gift Card,1406.91,2026-08-19,Completed
PAY-0000507,ORD-0000507,Debit Card,1363.5,2026-02-13,Refunded
PAY-0000484,ORD-0000484,Credit Card,1547.43,2025-12-15,Pending
PAY-0004721,ORD-0004721,Credit Card,102.12,2026-02-18,Completed
PAY-0008391,ORD-0008391,Debit Card,1642.4,2026-07-12,Refunded
PAY-0003000,ORD-0003000,Credit Card,426.65,2026-07-30,Completed
PAY-0001584,ORD-0001584,,1192.44,2026-06-23,Failed
PAY-0011351,ORD-0011351,Debit Card,1431.74,2026-02-20,Failed
PAY-0001271,ORD-0001271,Debit Card,728.73,2025-08-24,Failed
PAY-0011149,ORD-0011149,Credit Card,2971.44,2026-08-28,Pending
PAY-0009595,ORD-0009595,Credit Card,3995.79,2026-08-08,Failed
PAY-0003910,ORD-0003910,Debit Card,1388.7abc,2024-08-19,Completed
PAY-0000132,ORD-0000132,Credit Card,465.08,2026-07-13,Completed
PAY-0006242,ORD-0006242,Gift Card,871.03,2026-04-06,Completed
PAY-0006245,ORD-0006245,Bank Transfer,81.69,2025-10-30,Pending
PAY-0003299,ORD-0003299,,2570.38,2025-11-21,Completed
PAY-0006181,ORD-0006181,Bank Transfer,$615.33,2025-05-26,Completed
PAY-0003137,ORD-0003137,Debit Card,1597.26,2024-12-01,Failed
PAY-0008984,ORD-0008984,Gift Card,165.92,2025-08-18,Completed
PAY-0011847,ORD-0011847,PayPal,1863.99,2025-03-25,Completed
PAY-0007625,ORD-0007625,Credit Card,1578.44,06-Aug-2026,Pending
PAY-0001456,ORD-0001456,Credit Card,24.54,2026-04-09,Pending
PAY-0005738,ORD-0005738,Credit Card,1816.5,2026-08-23,Completed
PAY-0005850,ORD-0005850,Credit Card,1772.44,2025-12-18,Completed
PAY-0000946,ORD-0000946,Debit Card,3936.85,2024-05-17,Failed
PAY-0000180,ORD-0000180,Credit Card,911.76,2025-01-26,Completed
PAY-0004932,ORD-0004932,PayPal,1617.63,2025-10-20,Refunded
PAY-0001324,ORD-0001324,Debit Card,1191.23,2026-03-18,Completed
PAY-0003318,ORD-0003318,Gift Card,352.24,2026-03-31,Completed
PAY-0002050,ORD-0002050,Credit Card,1451.35,2025-04-15,Completed
PAY-0001647,ORD-0001647,PayPal,656.95,2025-12-10,Completed
PAY-0001730,ORD-0001730,Debit Card,639.26,2026-02-07,Completed
PAY-0007923,ORD-0007923,Credit Card,1431.2,2025-12-21,Completed
PAY-0005853,ORD-0005853,Debit Card,415.61,2024-11-25,Pending
PAY-0001415,ORD-0001415,Debit Card,113.18,2025-08-01,Completed
PAY-0008583,ORD-0008583,Debit Card,351.47,2024-12-31,Completed
PAY-0002770,ORD-0002770,Credit Card,351.53,2026-07-27,Completed
PAY-0007693,ORD-0007693,Debit Card,1196.83,02-Dec-2025,Completed
PAY-0008677,ORD-0008677,Credit Card,584.45,2026-05-07,Completed
PAY-0009851,ORD-0009851,PayPal,1218.76,2026-03-15,Completed
PAY-0011111,ORD-0011111,Debit Card,3164.33,2025-12-22,Completed
PAY-0009548,ORD-0009548,PayPal,466.42,2026-01-06,Failed
PAY-0006858,ORD-0006858,Credit Card,297.89,2025-12-08,Completed
PAY-0004035,ORD-0004035,Credit Card,3451.2,2025-04-01,Failed
PAY-0004739,ORD-0004739,,525.52,2026-06-13,Completed
PAY-0005663,ORD-0005663,Debit Card,582.14,2025-05-25,Failed
PAY-0010521,ORD-0010521,Debit Card,1712.45,2026-09-02,Completed
PAY-0002405,ORD-0002405,PayPal,500.31,2025-07-01,Completed
