order_id,customer_id,order_date,order_status,channel,shipping_city,shipping_state
ORD-0000868,CUST-001621,2026-06-04,Returned,Mobile App,South Edwin,OH
ORD-0005176,CUST-001680,2026-04-19,Processing,In-Store,Port Jon,PA
ORD-0010372,CUST-000951,2026-06-10,Delivered,Mobile App,Williamsmouth,TX
ORD-0006431,CUST-002188,2025-10-08,Shipped,Web,North Amandahaven,CA
ORD-0009171,CUST-000172,"December 12, 2025",Cancelled,Mobile App,,NC
ORD-0003171,CUST-001138,2026-08-04,Shipped,Mobile App,South Sarah,TX
ORD-0009092,CUST-002629,2026-08-07,Processing,Mobile App,East Antonio,PA
ORD-0001451,CUST-001151,2025-12-28,Cancelled,Mobile App,North Brandonstad,TX
ORD-0010890,CUST-000480,2025-06-30,Shipped,Mobile App,,IL
ORD-0006397,CUST-000528,2025-09-18,Cancelled,Marketplace,Williamsview,PA
ORD-0005132,CUST-000842,2024-11-09,Shipped,Web,Port Hannahbury,OH
ORD-0011068,CUST-001657,2025-11-27,Placed,Mobile App,New Christian,IL
ORD-0010006,CUST-001785,2026-03-24,Delivered,In-Store,Pamelamouth,OH
ORD-0003489,CUST-000935,2025-12-02,Processing,Web,Sandratown,NY
ORD-0010731,CUST-001668,2025-12-20,Placed,Web,,PA
ORD-0000003,CUST-001835,2026-06-01,Placed,Web,Lake Frank,PA
ORD-0001470,CUST-000203,2025-08-13,Placed,Web,Comptonhaven,WA
ORD-0005241,CUST-002601,2024-07-13,Processing,Marketplace,Millerfort,AZ
ORD-0006338,CUST-000702,"February 20, 2026",Delivered,Mobile App,Port Teresa,TX
ORD-0003047,CUST-000401,2025-11-13,Placed,Mobile App,Gouldland,PA
ORD-0005096,CUST-002347,2026-03-10,Placed,Mobile App,Port Brittany,NY
ORD-0001622,CUST-001126,2024-09-21,SHIPPED,Mobile App,South Mark,NC
ORD-0006485,CUST-001555,2025-12-29,Processing,Marketplace,Port Dustin,AZ
ORD-0000766,CUST-000447,2026-02-09,Placed,Web,West Davidchester,TX
ORD-0011734,CUST-002412,2025-05-06,Shipped,In-Store,Nicholasstad,OH
ORD-0004412,CUST-000157,2026-01-19,Shipped,Mobile App,South Rickyfort,MI
ORD-0000988,CUST-000007,2025-12-27,Shipped,Mobile App,Boydview,PA
ORD-0006542,CUST-000394,2024-11-01,Delivered,Web,New Coryfurt,NC
ORD-0004273,CUST-002458,2024-12-06,Shipped,Mobile App,Velasquezfort,IL
ORD-0006261,CUST-002762,2025-09-22,Delivered,Marketplace,Lake Reneeport,NC
ORD-0009393,CUST-001568,2026-08-15,Shipped,Web,Port Michael,AZ
ORD-0008591,CUST-000431,2025-02-25,Delivered,Web,Christopherhaven,MI
ORD-0001853,CUST-000378,2025-05-27,Processing,Web,Martinport,NY
ORD-0008381,CUST-002935,2025-04-11,Placed,Web,Robertton,PA
ORD-0002901,CUST-000133,2025-02-08,Shipped,Marketplace,Mullinsmouth,TX
ORD-0006261,CUST-002762,2025-09-22,Delivered,Marketplace,Lake Reneeport,NC
ORD-0005251,CUST-002359,2025-09-09,Delivered,Marketplace,Lake Anthony,NC
ORD-0004872,CUST-000474,2026-07-02,Delivered,Marketplace,Mckeeburgh,OH
ORD-0008350,CUST-002290,2025-11-13,Delivered,Marketplace,Port Carriestad,CA
ORD-0010878,CUST-000957,2025-02-11,Delivered,Mobile App,Jacksonside,WA
ORD-0009853,CUST-002977,2026-08-07,Delivered,Mobile App,New Angelafurt,CA
ORD-0010973,CUST-000045,2026-03-26,Delivered,Mobile App,Lake Maureen,TX
ORD-0010689,CUST-002735,2026-01-16,Processing,Web,South Laurenfort,PA
ORD-0001587,CUST-000588,2024-10-04,Processing,Mobile App,South Amanda,NC
ORD-0002339,CUST-001868,2025-12-28,Shipped,Marketplace,New Anthonyhaven,FL
ORD-0011258,CUST-002873,2025-03-24,Shipped,Mobile App,Kellystad,WA
ORD-0001907,CUST-002686,2024-12-04,Delivered,Mobile App,Lake Adrienne,FL
ORD-0006913,CUST-000469,2026-09-02,Shipped,Web,Jordantown,NY
ORD-0003409,CUST-001222,2024-10-29,Cancelled,Mobile App,South Anthony,MI
ORD-0002571,CUST-002023,2026-04-14,Shipped,Mobile App,Lake Nicholas,FL
ORD-0002451,CUST-002408,2025-06-17,Placed,Mobile App,Lake Timothyborough,FL
ORD-0001373,CUST-000415,2026-05-23,Placed,Mobile App,Wesleymouth,WA
ORD-0010404,CUST-000748,2026-07-20,Delivered,Mobile App,Lisafurt,NC
ORD-0001980,CUST-001126,2025-12-29,Processing,Marketplace,Johnchester,NY
ORD-0009668,CUST-002462,2024-08-28,Delivered,Web,,TX
ORD-0008980,CUST-002724,2025-02-20,Shipped,Web,Kaitlynside,TX
ORD-0009301,CUST-002970,2026-02-09,Placed,Mobile App,Matthewview,MI
ORD-0011034,CUST-002537,2026-02-14,Processing,Marketplace,Marcusport,FL
ORD-0000224,CUST-002056,2024-10-26,Placed,Web,Parkerton,GA
ORD-0005234,CUST-001227,2026-08-20,Placed,Web,Lake Arthur,IL
ORD-0006515,CUST-002018,2026-05-07,Delivered,Mobile App,Brianville,CA
ORD-0008706,CUST-000381,2024-08-09,Returned,Marketplace,Rhondafort,TX
ORD-0006704,CUST-002654,2025-03-16,Delivered,Web,West Georgeland,CA
ORD-0009345,CUST-001156,2025-03-01,Placed,Web,North Christineport,FL
ORD-0001463,CUST-001823,2026-08-25,Processing,Web,Kellymouth,NC
ORD-0005751,CUST-001019,2026-06-04,Delivered,Web,East Nancy,AZ
ORD-0007641,CUST-000672,2026-09-03,Cancelled,In-Store,West Todd,AZ
ORD-0004831,CUST-001898,2024-11-08,Shipped,Marketplace,Chelseyville,TX
ORD-0008083,CUST-001158,2025-10-31,Processing,Mobile App,Port Markmouth,OH
ORD-0011211,CUST-002698,2026-08-08,Processing,Mobile App,West Markside,AZ
ORD-0007292,CUST-002119,2024-11-15,Delivered,Mobile App,Gilberttown,CA
ORD-0001274,CUST-002548,2026-08-14,Shipped,In-Store,Johnland,GA
ORD-0000707,CUST-002849,2026-07-21,Placed,Mobile App,South Elizabethshire,NC
ORD-0004458,CUST-002516,2025-10-16,Shipped,Marketplace,Jimmyview,CA
ORD-0003321,CUST-002040,2026-08-13,Delivered,Mobile App,Martinezhaven,NC
ORD-0001042,CUST-002429,2026-01-21,Processing,Web,Karlmouth,PA
ORD-0000256,CUST-000429,2024-07-26,Delivered,Marketplace,Sharonburgh,NC
ORD-0004220,CUST-002128,2026-07-12,Cancelled,Web,West Jeremyland,NC
ORD-0006763,CUST-000713,2026-07-24,Delivered,Web,Tuckermouth,GA
ORD-0002549,CUST-001918,2025-02-24,Processing,Web,Port Vincent,CA
ORD-0010453,CUST-002078,2024-06-06,Delivered,Web,Charlesfurt,AZ
ORD-0000305,CUST-002723,2025-11-08,Delivered,Web,North Christinaburgh,AZ
ORD-0005478,CUST-001257,2026-08-15,Returned,Web,Thomasfort,GA
ORD-0011031,CUST-000082,2026-09-05,Delivered,Web,Port Markstad,WA
ORD-0001431,CUST-002673,2025-11-22,Placed,Web,Toddshire,TX
ORD-0004726,CUST-001439,2026-06-07,Returned,Web,North Emma,OH
ORD-0000088,CUST-000520,2026-08-31,Placed,In-Store,Port Charles,PA
ORD-0007473,CUST-002549,2024-12-01,Processing,Marketplace,Kellyport,TX
ORD-0007619,CUST-001595,2025-06-15,Processing,In-Store,East Michaelchester,GA
ORD-0011130,CUST-001884,2026-04-10,Shipped,Marketplace,Higginstown,NY
ORD-0001089,CUST-002239,2026-07-02,Cancelled,Web,Andrewmouth,FL
ORD-0003734,CUST-001982,2026-01-16,delivered,Mobile App,East Jeremy,IL
ORD-0010456,,2025-03-04,Processing,Web,Jonesfurt,OH
ORD-0004595,CUST-002176,2026-09-04,dELIVERED,Web,,MI
ORD-0001930,CUST-002341,2024-12-27,Delivered,Web,Port Gwendolynstad,CA
ORD-0008648,CUST-001098,2026-07-17,Delivered,Mobile App,Tinastad,GA
ORD-0002614,CUST-002747,2024-09-05,Shipped,Marketplace,Wendyhaven,NC
ORD-0006122,CUST-000753,2026-06-03,Shipped,Mobile App,Hintonmouth,WA
ORD-0011425,CUST-000838,2024-11-17,Delivered,Web,New Felicia,WA
ORD-0001449,CUST-001921,2026-04-06,Delivered,Mobile App,Brandtside,WA
ORD-0005410,CUST-000736,2024-03-14,Shipped,Web,Jonesberg,CA
ORD-0011598,CUST-002115,2026-08-25,Delivered,Web,Kimberlybury,GA
ORD-0000175,CUST-000770,2026-06-20,Shipped,Marketplace,Samuelbury,CA
ORD-0005508,CUST-000496,2025-12-12,Shipped,Mobile App,Lake Meganshire,AZ
ORD-0006401,CUST-001297,2025-09-12,Cancelled,Mobile App,East Dillon,NC
ORD-0008433,CUST-001491,2026-05-24,Placed,Marketplace,Ellenport,NC
ORD-0011190,CUST-000988,06/12/2026,Cancelled,Web,Thomashaven,FL
ORD-0005841,CUST-002136,"July 13, 2026",processing,Web,Port Justinburgh,GA
ORD-0004910,,2026-07-06,Delivered,Mobile App,New Coleberg,NY
ORD-0005383,CUST-001338,2025-12-11,Returned,Web,North Stephanie,TX
ORD-0008637,CUST-002959,2025-04-19,Placed,In-Store,West Christopherstad,PA
ORD-0000648,CUST-000096,2026-08-17,Processing,Mobile App,East Darrell,AZ
ORD-0006966,CUST-000895,2026-04-17,Delivered,Web,Sosaview,IL
ORD-0007337,CUST-000597,2025-06-07,Delivered,Web,East Marioview,GA
ORD-0008977,CUST-002221,2024-12-15,Delivered,Web,Lake Justinborough,WA
ORD-0011087,CUST-000030,2026-05-16,Delivered,Web,Davidsonport,MI
ORD-0010633,CUST-002198,2025-10-30,Processing,In-Store,,WA
ORD-0002381,CUST-000355,2026-05-06,Shipped,Mobile App,Amybury,OH
ORD-0011709,CUST-001016,2026-03-29,pROCESSING,Web,Dennisberg,WA
ORD-0006262,CUST-000679,2025-12-13,Processing,In-Store,South Todd,PA
ORD-0000047,CUST-000091,27-Jul-2025,Cancelled,Mobile App,Dunnton,TX
ORD-0000407,CUST-000540,2026-08-25,Placed,Web,North Nicole,WA
ORD-0008705,CUST-002843,2026-07-18,SHIPPED,Marketplace,Lake Sarahside,NC
ORD-0010340,CUST-001641,2025-07-01,Shipped,Mobile App,Marquezfurt,NY
ORD-0006923,CUST-001477,2026-05-27,Placed,Web,New Brianton,NY
ORD-0005502,CUST-002928,2025-06-14,Placed,Marketplace,Jessicaburgh,FL
ORD-0008317,CUST-002783,2025-09-03,cANCELLED,Mobile App,New Samantha,PA
ORD-0000076,CUST-001469,2024-12-24,Placed,Web,Danielfurt,NY
ORD-0006812,CUST-002262,2026-01-17,Shipped,In-Store,Richardville,AZ
ORD-0001092,,2026-01-24,Shipped,Web,Jeffreyton,MI
ORD-0008044,CUST-000529,2026-05-30,Shipped,Marketplace,Sandrafurt,IL
ORD-0009514,CUST-923306,2026-04-03,Delivered,Mobile App,Tashafort,GA
ORD-0009698,CUST-001271,2025-03-24,Returned,Mobile App,Annaburgh,FL
ORD-0002317,CUST-002343,2026-07-02,Delivered,Web,Robertsbury,OH
ORD-0009620,CUST-000208,2026-02-26,Delivered,Web,Hooverchester,NY
ORD-0001332,CUST-000930,2026-08-09,Delivered,Mobile App,West Leslie,OH
ORD-0002497,CUST-000313,2025-08-17,Cancelled,In-Store,Loganberg,NC
ORD-0010141,CUST-002724,2025-04-03,Delivered,Mobile App,Harperfort,AZ
ORD-0000419,CUST-001512,2026-05-27,PLACED,In-Store,Hartmanfurt,NY
ORD-0002501,CUST-002043,2026-02-28,Delivered,Mobile App,Kimberlyshire,AZ
ORD-0010452,CUST-000930,2026-08-13,Cancelled,Web,South Ronnieberg,PA
ORD-0003398,CUST-001450,2026-03-31,Delivered,Web,Patrickfurt,WA
ORD-0004840,CUST-000656,2025-07-29,Shipped,Mobile App,West Richard,WA
ORD-0008418,CUST-000421,2026-05-16,Placed,Mobile App,Bryanside,GA
ORD-0008608,CUST-002563,2026-05-22,Shipped,Mobile App,West Matthewmouth,CA
ORD-0003027,CUST-001886,2026-06-16,Placed,In-Store,Dianeville,GA
ORD-0001142,CUST-001591,2026-07-21,Shipped,Mobile App,Grantberg,PA
ORD-0006236,CUST-001178,2024-06-16,Placed,Web,East Allison,PA
ORD-0000565,CUST-002112,2026-05-20,Processing,Web,New Jaredfurt,NC
ORD-0001380,CUST-001590,2024-05-22,Delivered,Web,Parkerfurt,IL
ORD-0008142,CUST-000351,2025-07-31,Delivered,Mobile App,Mcdanielborough,IL
ORD-0001125,CUST-001874,2024-12-10,Shipped,Marketplace,Port Michael,IL
ORD-0005887,CUST-000582,2026-08-18,Processing,Mobile App,Cartershire,OH
ORD-0007458,CUST-001628,2025-05-30,processing,Mobile App,Rebeccashire,IL
ORD-0003291,CUST-001945,2024-09-02,Placed,Web,Matthewbury,AZ
ORD-0010712,CUST-001559,2025-10-20,Processing,Web,,AZ
ORD-0009501,CUST-002662,2026-08-30,Cancelled,Web,South Ryanstad,PA
ORD-0003831,CUST-002939,2025-02-12,Shipped,Mobile App,Martinezport,FL
ORD-0007885,CUST-000011,2024-05-01,Shipped,Web,West Tracy,MI
ORD-0001609,CUST-002000,2025-04-15,Delivered,In-Store,Danielmouth,OH
ORD-0004196,CUST-001514,2025-11-11,Shipped,In-Store,Michaelshire,WA
ORD-0011290,,2026-04-02,RETURNED,Web,South Billchester,CA
ORD-0004465,CUST-000204,2026-04-26,Returned,Mobile App,Dennisland,PA
ORD-0009035,CUST-000506,2026-06-30,Shipped,Mobile App,,AZ
ORD-0001775,CUST-001519,2026-01-19,Processing,Mobile App,West Theresatown,AZ
ORD-0011353,CUST-001641,2026-08-19,Delivered,Marketplace,Davidsonborough,PA
ORD-0011618,CUST-000225,2026-04-27,Returned,Mobile App,Edwardshire,AZ
ORD-0004552,CUST-001655,2026-04-07,Delivered,Mobile App,Jeffreyberg,OH
ORD-0006534,CUST-000100,2025-10-24,Cancelled,Web,Allisonfort,AZ
ORD-0004145,CUST-000544,2026-03-20,Processing,Marketplace,Lake April,IL
ORD-0000488,CUST-001139,2026-03-19,returned,In-Store,Lake Anthonyton,FL
ORD-0010496,CUST-000719,2025-12-23,Processing,Mobile App,Perezfort,FL
ORD-0002421,CUST-002580,2026-08-08,Delivered,Mobile App,Port Ashley,OH
ORD-0002171,CUST-002244,2026-03-09,Delivered,In-Store,Michaelmouth,NY
ORD-0000248,CUST-002187,2026-07-24,Delivered,Mobile App,Port Nancyhaven,WA
ORD-0007271,CUST-001651,2026-05-24,Placed,Marketplace,Port Michaelborough,NC
ORD-0010835,CUST-000335,2026-07-20,Delivered,Web,Masseyside,WA
ORD-0011119,CUST-002259,2025-01-06,Placed,Mobile App,Lake Connieville,NY
ORD-0011105,CUST-000586,2024-06-27,Placed,Mobile App,Berryview,TX
ORD-0000040,CUST-980603,2025-09-21,Shipped,Web,Mirandaborough,AZ
ORD-0003624,CUST-001378,2025-10-28,Delivered,In-Store,Lake Juliaville,FL
ORD-0004206,CUST-002404,2024-09-10,Processing,Web,New William,NY
ORD-0011548,CUST-001270,2025-08-22,Shipped,Mobile App,Archerborough,GA
ORD-0000512,CUST-002233,2026-07-17,Delivered,Web,,IL
ORD-0010929,CUST-002881,2026-04-06,Cancelled,Web,Lake Jennifer,OH
ORD-0008938,CUST-001969,2026-08-26,Delivered,Web,New Josephhaven,IL
ORD-0008087,CUST-002017,2024-05-12,Delivered,Web,Adamsland,TX
ORD-0010872,CUST-001615,2025-05-04,Shipped,Web,Georgemouth,NY
ORD-0001610,CUST-000656,2026-05-31,Shipped,Mobile App,Escobarmouth,IL
ORD-0005498,CUST-001337,2024-06-21,Delivered,Web,New Timfort,GA
ORD-0003938,CUST-000439,2025-06-29,Delivered,Mobile App,Brownfort,GA
ORD-0006388,CUST-001609,2024-09-02,shipped,Mobile App,South Todd,IL
ORD-0008788,CUST-000563,2025-10-31,Delivered,Mobile App,South Samanthaberg,CA
ORD-0001819,CUST-000342,2025-08-02,Shipped,Web,West Jennifer,FL
ORD-0001088,CUST-002121,2026-04-30,Placed,Mobile App,Harrismouth,OH
ORD-0003096,CUST-001120,2025-10-30,Delivered,In-Store,Port Tonya,AZ
ORD-0011793,CUST-001735,2025-04-08,Delivered,Mobile App,North Samantha,IL
ORD-0011604,CUST-002187,2026-08-01,Processing,In-Store,Johnsonhaven,IL
ORD-0010461,CUST-002136,2026-06-26,placed,Web,Pettyfort,AZ
ORD-0000712,CUST-000072,2026-01-04,Delivered,Marketplace,South Wendy,OH
ORD-0003126,CUST-001323,2024-12-25,Placed,Web,West Rachel,FL
ORD-0004419,CUST-001138,2026-08-22,Delivered,In-Store,Lake Joseph,TX
ORD-0001720,CUST-000028,2025-10-16,Cancelled,In-Store,East Jeffrey,NY
ORD-0004683,CUST-001243,2024-10-28,Shipped,Web,Carrollburgh,AZ
ORD-0001708,CUST-001140,2026-03-21,Placed,Web,Kimberlytown,WA
ORD-0010775,CUST-000565,2026-09-01,Delivered,Mobile App,,GA
ORD-0002390,CUST-000554,2026-05-14,Cancelled,In-Store,Bakerland,AZ
ORD-0011726,CUST-001673,2025-01-30,Delivered,Mobile App,Dunnfort,PA
ORD-0008724,CUST-001237,2025-10-10,Delivered,Web,New Nicholas,CA
ORD-0003004,CUST-001282,2025-05-21,Delivered,Mobile App,New Lynnport,CA
ORD-0005317,CUST-001872,2026-07-08,Shipped,Web,South Brandon,OH
ORD-0001486,CUST-000607,2025-06-19,Shipped,Mobile App,Torreshaven,OH
ORD-0011524,CUST-001840,2026-07-16,Delivered,Web,Randallland,WA
ORD-0003251,CUST-000926,2026-02-10,Delivered,In-Store,Karifurt,MI
ORD-0004205,CUST-002669,2025-11-12,Placed,Mobile App,Port Kristen,OH
ORD-0010171,CUST-001459,2024-12-03,Placed,Web,Blackfurt,MI
ORD-0002464,CUST-000388,2026-01-21,Cancelled,In-Store,Josephstad,IL
ORD-0011198,CUST-002134,2025-08-16,Returned,Marketplace,North Meghanton,IL
ORD-0003246,CUST-001725,2025-01-08,Delivered,Mobile App,West Katherine,OH
ORD-0001424,CUST-000934,2026-02-14,Shipped,Web,Philiptown,NC
ORD-0008121,CUST-000987,2026-08-26,Delivered,Mobile App,Gonzalezhaven,IL
ORD-0011058,CUST-002592,2026-03-09,Cancelled,Marketplace,West Lancemouth,TX
ORD-0007588,CUST-976542,2026-05-16,Shipped,Web,Christopherchester,NY
ORD-0007985,CUST-002522,2026-01-22,Placed,Web,Frankberg,CA
ORD-0005838,CUST-002132,2026-08-28,Shipped,Marketplace,Richardland,AZ
ORD-0001701,CUST-001608,2025-08-11,Shipped,Marketplace,West Melissaport,TX
ORD-0000962,CUST-000198,2024-04-10,Delivered,Marketplace,Lindamouth,AZ
ORD-0005623,CUST-000124,2026-05-19,Processing,Web,South Rodney,PA
ORD-0006057,CUST-002750,2024-11-01,Returned,Marketplace,Fisherhaven,WA
ORD-0011196,CUST-002754,2026-09-04,Cancelled,Web,Port Crystalchester,IL
ORD-0004796,CUST-001227,2026-05-13,Shipped,Web,Lake Eric,WA
ORD-0008301,CUST-002838,2026-07-17,Placed,Mobile App,Erikaland,TX
ORD-0005247,CUST-002702,2026-08-21,Placed,Web,North Tyler,GA
ORD-0003799,CUST-001450,2026-06-07,Placed,Web,East Edwin,CA
ORD-0008245,CUST-002150,2025-06-24,Delivered,Mobile App,,CA
ORD-0007420,CUST-986613,2024-07-03,Shipped,Web,Smithburgh,AZ
ORD-0003197,CUST-002068,2026-08-30,Processing,Mobile App,Alexanderhaven,GA
ORD-0008308,CUST-000199,2026-07-17,Delivered,In-Store,Port Amyfurt,WA
ORD-0000895,CUST-002868,2025-09-22,Shipped,Web,Katherineburgh,OH
ORD-0003002,CUST-001737,2025-11-25,Delivered,Mobile App,Singletonville,GA
ORD-0011446,CUST-001487,2025-08-25,Placed,Mobile App,Jessicaton,CA
ORD-0002620,CUST-001089,2026-08-31,Cancelled,Web,South Sheila,NC
ORD-0005309,CUST-000020,2026-08-28,Processing,Web,,GA
ORD-0007639,CUST-002239,2026-02-26,Placed,Web,Jacksonshire,IL
ORD-0009890,CUST-000947,2025-11-02,Delivered,Marketplace,Port Diane,CA
ORD-0011431,CUST-001549,2026-07-25,Processing,In-Store,Williamchester,TX
ORD-0005565,,2024-11-11,Shipped,Mobile App,Cervantesview,IL
ORD-0002781,CUST-001707,2024-08-02,Delivered,Web,,WA
ORD-0003730,CUST-000951,2026-07-16,Delivered,Marketplace,Lake Betty,FL
ORD-0003420,CUST-983360,2025-02-17,Delivered,Web,South Catherinestad,PA
ORD-0006458,,2025-06-08,Placed,Web,New Victoriafort,TX
ORD-0002415,,2026-06-09,Processing,Mobile App,Jacobton,TX
ORD-0004900,CUST-001696,2025-11-20,Cancelled,Marketplace,Hermantown,AZ
ORD-0005806,CUST-001652,2026-06-24,Delivered,Mobile App,Jennifermouth,IL
ORD-0006624,CUST-001480,2026-08-31,Shipped,In-Store,Jennastad,TX
ORD-0008673,CUST-001762,2025-10-03,Delivered,Mobile App,West Jeffrey,NY
ORD-0003796,CUST-001211,2026-01-30,Placed,Web,Port Sara,FL
ORD-0001862,CUST-001526,"January 09, 2025",Delivered,Web,Thomaschester,PA
ORD-0006427,CUST-001110,2026-09-02,Cancelled,Mobile App,Lake Gregoryburgh,NC
ORD-0000028,CUST-000151,2026-08-29,Processing,Web,Leahview,TX
ORD-0002807,CUST-000491,2026-01-04,Shipped,Marketplace,Jonesshire,NY
ORD-0001713,CUST-000434,2026-04-20,Delivered,Mobile App,Doyleland,TX
ORD-0007548,CUST-000263,2026-07-22,Delivered,In-Store,Robinsonstad,OH
ORD-0010075,CUST-001927,2025-05-11,Returned,Web,Bradfordfurt,FL
ORD-0011489,CUST-002637,2025-03-24,Cancelled,Mobile App,Turnerside,IL
ORD-0002749,CUST-001236,2024-12-20,Shipped,Mobile App,Port Brittney,MI
ORD-0002423,CUST-001462,2024-07-07,Processing,Web,Josephside,TX
ORD-0000695,CUST-001341,2026-02-05,Processing,Mobile App,,IL
ORD-0008127,CUST-002844,2025-06-11,Processing,Web,East Alexis,AZ
ORD-0006916,CUST-000716,2025-06-30,Delivered,Mobile App,New James,MI
ORD-0003909,CUST-002102,2026-07-13,Processing,In-Store,Gregfort,NY
ORD-0000852,CUST-002419,04-Apr-2024,Delivered,Mobile App,Williamsville,CA
ORD-0003261,CUST-002512,2025-05-24,Processing,Web,Dianeview,NC
ORD-0003053,CUST-001267,08/19/2026,Shipped,Mobile App,South Christopher,NC
ORD-0009459,CUST-002167,2026-01-01,Placed,Web,East Anna,GA
ORD-0011834,CUST-002817,2026-08-07,Shipped,Mobile App,South Nicholas,NC
ORD-0001551,CUST-002564,2025-04-06,Processing,Web,New Joseph,TX
ORD-0006866,CUST-001314,2026-07-01,Delivered,Web,Brownburgh,MI
ORD-0008435,CUST-000452,2025-09-06,Delivered,Mobile App,Codybury,MI
ORD-0009556,CUST-002597,2024-04-01,Delivered,In-Store,Lake Seanstad,WA
ORD-0010645,CUST-950805,2026-01-14,Delivered,Marketplace,Evanfurt,CA
ORD-0002267,CUST-000126,2026-04-26,Shipped,Mobile App,Smithhaven,NY
ORD-0011438,CUST-000937,2026-05-16,Delivered,Marketplace,Leeland,PA
ORD-0004504,CUST-001084,2026-05-17,Cancelled,Mobile App,North Rebeccaborough,OH
ORD-0010201,CUST-000778,2026-05-13,Placed,Mobile App,Lake Pamelaland,AZ
ORD-0001144,CUST-001853,2025-12-13,Processing,Web,South Diane,OH
ORD-0007734,CUST-001284,2026-07-28,Processing,Marketplace,Bennettton,OH
ORD-0008924,CUST-002291,2026-08-22,Delivered,Web,Lancetown,OH
ORD-0008270,CUST-000906,2024-12-20,Placed,Marketplace,East Megan,GA
ORD-0007221,,2026-02-23,Delivered,Mobile App,South Cindy,FL
ORD-0007263,CUST-960748,2026-04-24,Placed,Web,Thomasside,GA
ORD-0000337,CUST-002530,"January 29, 2026",Returned,Mobile App,West Erica,OH
ORD-0011192,CUST-002619,2025-11-22,Processing,Web,,WA
ORD-0011207,CUST-000641,2026-05-30,Placed,Mobile App,Lake Dean,PA
ORD-0007183,CUST-000262,2023-12-28,Shipped,Marketplace,Estesport,AZ
ORD-0002119,CUST-002519,2026-07-20,Placed,Mobile App,Port Williambury,AZ
ORD-0009896,CUST-002460,2026-05-03,Delivered,Web,Port Sierrafurt,AZ
ORD-0007228,CUST-001094,2025-12-12,Shipped,Marketplace,East Jasmineborough,GA
ORD-0009516,CUST-001841,2025-06-06,delivered,Mobile App,Robertbury,WA
ORD-0008188,CUST-001097,2026-07-19,Shipped,Marketplace,South Zoeton,TX
ORD-0003242,CUST-001176,2025-03-07,Delivered,In-Store,Lake Zachary,GA
ORD-0005504,CUST-002424,2026-04-18,Delivered,Web,Port Ronald,GA
ORD-0002943,CUST-000853,2025-06-28,Returned,Mobile App,Port Christina,NC
ORD-0002281,CUST-000334,2026-08-19,Delivered,Mobile App,Jonesport,PA
ORD-0005378,CUST-002554,2025-01-09,Delivered,Mobile App,Lake Kevin,AZ
ORD-0004529,CUST-001512,2025-05-04,Delivered,Web,Fergusontown,OH
ORD-0000599,CUST-000121,2026-03-01,Cancelled,Marketplace,East Jonathanborough,IL
ORD-0003198,CUST-001781,2026-08-10,Shipped,Mobile App,Watsonfort,PA
ORD-0001136,CUST-002001,2026-08-21,Shipped,In-Store,North Robinview,TX
ORD-0000491,CUST-000255,2025-05-10,Shipped,In-Store,Port Robertbury,CA
ORD-0004051,CUST-001181,2025-01-20,Placed,Mobile App,Paultown,NY
ORD-0004567,CUST-002602,2026-04-15,Placed,Mobile App,Dustinshire,OH
ORD-0009689,CUST-000427,2025-09-08,Placed,Marketplace,Haleyhaven,IL
ORD-0009411,CUST-002148,2024-08-16,Shipped,Web,New Christopher,FL
ORD-0008502,CUST-000619,2026-04-05,Delivered,Mobile App,New Kevin,GA
ORD-0008972,,2025-02-14,Cancelled,Web,Smithfort,OH
ORD-0003475,CUST-001151,2026-04-12,Delivered,In-Store,Port Courtneyburgh,NC
ORD-0005974,CUST-002859,2026-08-28,Placed,Marketplace,Port Martinshire,NY
ORD-0011184,CUST-001193,2026-09-01,Delivered,Mobile App,Port Loriville,AZ
ORD-0005852,CUST-001256,2026-05-14,Placed,Web,Nicolechester,GA
ORD-0006103,CUST-001059,2026-04-19,Cancelled,Marketplace,Timothytown,PA
ORD-0006161,CUST-002444,2026-07-30,Placed,Mobile App,West Melanieland,FL
ORD-0009234,CUST-002440,2026-04-25,Shipped,Mobile App,Louisville,WA
ORD-0011212,CUST-000985,2026-04-24,Placed,Marketplace,Travisview,WA
ORD-0010522,CUST-000274,2026-03-04,Processing,Mobile App,Cortezville,NY
