order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI-0011782,ORD-0006292,PROD-00264,3,262.27,0.1
OI-0001363,ORD-0000739,PROD-00200,1,156.17,0.0
OI-0014284,ORD-0007630,PROD-00011,--,11.99,0.0
OI-0011413,ORD-0006086,PROD-00060,1,$621.39,0.0
OI-0015378,ORD-0008201,PROD-00175,1,117.04,0.0
OI-0014391,ORD-0007686,PROD-00036,2,94.29,0.0
OI-0010749,ORD-0005731,PROD-00151,$4,79.52,0.0
OI-0016044,ORD-0008556,PROD-00149,3,780.7,0.1
OI-0001957,ORD-0001062,PROD-00101,5,113.52,0.0
OI-0015088,ORD-0008065,PROD-00111,2,880.29,0.1
OI-0006720,ORD-0003589,PROD-00166,3,507.7,0.15
OI-0003269,ORD-0001758,PROD-00221,5,488.28,0.0
OI-0013811,ORD-0007386,PROD-00005,1,758.74,0.0
OI-0012616,ORD-0006747,PROD-00194,2,728.71,0.0
OI-0021704,ORD-0011591,PROD-00299,2,468.99abc,0.05
OI-0020475,ORD-0010923,PROD-00125,?,8625.57,0.2
OI-0014379,ORD-0007677,PROD-00289,1.05,509.86,0.2
OI-0003518,ORD-0001895,PROD-00194,2,783.69,0.2
OI-0000051,ORD-0000028,PROD-00191,4,$572.16,0.0
OI-0009331,ORD-0004973,PROD-00298,2,503.63,0.0
OI-0012601,ORD-0006738,PROD-940616,1,117.06,0.05
OI-0012166,ORD-0006511,PROD-00017,1,652.9,0.0
OI-0005538,ORD-0002963,PROD-00158,1,579.37,0.15
OI-0009238,ORD-0004924,PROD-00046,1,489.25,0.0
OI-0003716,ORD-0001995,PROD-00130,3,405.37,0.0
OI-0019402,ORD-0010357,PROD-00198,1,612.1,0.0
OI-0006649,ORD-0003557,PROD-00221,0.91,443.28,0.0
OI-0012812,ORD-0006848,PROD-00222,3,686.91,0.0
OI-0006793,ORD-0003631,PROD-00243,3,517.67,0.1
OI-0011125,ORD-0005921,PROD-00289,1,$529.64,0.0
OI-0010247,ORD-0005460,PROD-00172,$3,350.03,0.0
OI-0010482,ORD-0005584,PROD-00067,5,483.32,0.0
OI-0007373,ORD-0003940,PROD-00250,2,375.66,0.05
OI-0000036,ORD-0000017,PROD-933304,2,268.13,0.0
OI-0021028,ORD-0011239,PROD-00128,2,538.45,0.0
OI-0006479,ORD-0003458,PROD-00298,5,526.53,0.0
OI-0002366,ORD-0001276,PROD-00048,3,555.62,0.1
OI-0003482,ORD-0001875,PROD-00216,5,512.98,0.05
OI-0003816,ORD-0002046,PROD-00207,1,310.48,0.1
OI-0004608,ORD-0002473,PROD-00046,3,483.67,0.0
OI-0003182,ORD-0001714,PROD-00254,1,468.35,0.0
OI-0007716,ORD-0004120,PROD-00112,1,141.54,0.15
OI-0011288,ORD-0006018,PROD-00280,4,422.27,0.0
OI-0019612,ORD-0010469,PROD-00153,5,14.39,0.0
OI-0007920,ORD-0004238,PROD-00226,1,469.98,0.0
OI-0014971,ORD-0008003,PROD-00135,1,472.13,0.1
OI-0019109,ORD-0010205,PROD-00206,1,727.97,0.0
OI-0000920,ORD-0000495,PROD-00291,3,20741.29,0.1
OI-0009850,ORD-0005244,PROD-00210,4,644.55,0.0
OI-0015741,ORD-0008395,PROD-00016,5,245.02,0.1
OI-0011330,ORD-0006042,PROD-00057,3,3600.96,0.0
OI-0000646,ORD-0000351,PROD-00107,3,17.92,0.05
OI-0003124,ORD-0001683,PROD-00063,2,342.82,0.0
OI-0009568,ORD-0005093,PROD-00190,1,668.43,0.0
OI-0012591,ORD-0006732,PROD-00294,4,445.66,0.0
OI-0020527,ORD-0010957,PROD-00248,1,38.26,0.0
OI-0000976,ORD-0000526,PROD-00106,2,442.74,0.0
OI-0016276,ORD-0008685,PROD-00087,1,636.99,0.1
OI-0005008,ORD-0002678,PROD-00258,2,480.26,0.0
OI-0020983,ORD-0011216,PROD-00268,4,624.88,0.0
OI-0012630,ORD-0006754,PROD-00102,1,unknown,0.0
OI-0012410,ORD-0006640,PROD-00216,1,484.04,0.0
OI-0022064,ORD-0011784,PROD-00154,3,118.89,0.0
OI-0000200,ORD-0000109,PROD-00277,4,41.05,0.0
OI-0017454,ORD-0009309,PROD-00255,2,17.83,0.0
OI-0016752,ORD-0008938,PROD-00197,2,372.76,0.0
OI-0019071,ORD-0010185,PROD-00058,4,413.05,0.0
OI-0010205,ORD-0005435,PROD-00193,1,260.93,0.05
OI-0012352,ORD-0006607,PROD-00286,1,642.3,0.05
OI-0008905,ORD-0004749,PROD-00186,2.72,203.33,0.0
OI-0007874,ORD-0004213,PROD-00248,1abc,37.1,0.2
OI-0001634,ORD-0000883,PROD-00060,4,606.97,0.0
OI-0006638,ORD-0003551,PROD-00112,5,139.98,0.0
OI-0018178,ORD-0009700,PROD-00098,1,unknown,0.0
OI-0017193,ORD-0009176,PROD-00212,4,54.37,0.0
OI-0012099,ORD-0006471,PROD-00093,3,636.33,0.0
OI-0003687,ORD-0001980,PROD-00199,5,485.66,0.15
OI-0012831,ORD-0006861,PROD-985871,3,362.07,0.05
OI-0005968,ORD-0003188,PROD-00286,1,634.43,0.0
OI-0016298,ORD-0008697,PROD-00159,1,503.63,0.1
OI-0007228,ORD-0003859,PROD-00001,1,97.91,0.15
OI-0006937,ORD-0003703,PROD-00138,5,266.41,0.0
OI-0007517,ORD-0004018,PROD-00184,5,441.25,0.0
OI-0021756,ORD-0011617,PROD-00230,4,439.21,0.05
OI-0018304,ORD-0009772,PROD-00066,3,77.6,0.1
OI-0006765,ORD-0003615,PROD-00250,3,355.36,0.0
OI-0001485,ORD-0000801,PROD-00094,3,464.39,0.0
OI-0002800,ORD-0001502,PROD-00268,2,566.86,0.2
OI-0007767,ORD-0004151,PROD-00059,2,166.13,0.2
OI-0008560,ORD-0004570,PROD-00234,1,565.42,0.0
OI-0019750,ORD-0010537,PROD-00278,3,151.98,0.0
OI-0018955,ORD-0010117,PROD-00022,$2,628.13,0.0
OI-0018252,ORD-0009740,PROD-00118,5,625.48,0.0
OI-0016448,ORD-0008777,PROD-00185,1,34688.5,0.0
OI-0002215,ORD-0001200,PROD-00227,2abc,700.89,0.0
OI-0013640,ORD-0007296,PROD-00038,1,681.16,0.05
OI-0004998,ORD-0002673,PROD-00035,3,118.73,0.0
OI-0011185,ORD-0005955,PROD-00132,2,658.33,0.0
OI-0012261,ORD-0006558,PROD-00075,4,438.91,0.05
OI-0002842,ORD-0001525,PROD-00281,1,13.31,0.2
OI-0010299,ORD-0005489,PROD-00139,5,51.38,0.0
OI-0015450,ORD-0008237,PROD-00119,2,324.1,0.0
OI-0017264,ORD-0009215,PROD-00292,2,359.4,0.0
OI-0014385,ORD-0007681,PROD-00291,3,368.48,0.0
OI-0013206,ORD-0007063,PROD-00196,1,325.46abc,0.1
OI-0019511,ORD-0010411,PROD-00295,3,911.87,0.0
OI-0008138,ORD-0004349,PROD-00289,1,529.87,0.15
OI-0010386,ORD-0005534,PROD-00152,2,100.27,0.0
OI-0007686,ORD-0004109,PROD-00047,1,660.71,0.15
OI-0006803,ORD-0003639,PROD-00019,1,174.28,0.0
OI-0006940,ORD-0003705,PROD-00188,3,362.27,0.1
OI-0010221,ORD-0005444,PROD-00197,3.25,371.64,0.05
OI-0020634,ORD-0011020,PROD-00018,2,131.39,0.0
OI-0001201,ORD-0000649,PROD-00157,5,726.81,0.2
OI-0015653,ORD-0008345,PROD-00296,2,26887.49,0.1
OI-0019016,ORD-0010153,PROD-00238,2,728.75,0.0
OI-0015151,ORD-0008092,PROD-00287,2,485.94,0.0
OI-0010693,ORD-0005705,PROD-00231,4,553.34,0.1
OI-0020238,ORD-0010805,PROD-00155,2,533.31,0.0
OI-0018948,ORD-0010114,PROD-00118,null,642.17,0.0
OI-0010255,ORD-0005464,PROD-00161,5,518.91,0.05
OI-0009637,ORD-0005127,PROD-00131,4,239.15,0.0
OI-0010909,ORD-0005815,PROD-00268,1abc,585.43,0.0
OI-0013945,ORD-0007461,PROD-00267,2,698.16,0.0
OI-0017976,ORD-0009597,PROD-00252,2,$433.79,0.0
OI-0002164,ORD-0001171,PROD-00191,2,595.81,0.05
OI-0013828,ORD-0007394,PROD-00070,1,559.14,0.0
OI-0010531,ORD-0005613,PROD-00245,2,175.9,0.0
OI-0009030,ORD-0004815,PROD-00136,1,252.35,0.0
OI-0015668,ORD-0008351,PROD-00193,1,285.9,0.2
OI-0002274,ORD-0983717,PROD-00050,1,117.86,0.05
OI-0003390,ORD-0001825,PROD-00043,1,662.14,0.0
OI-0017020,ORD-0956039,PROD-00033,1,84.56,0.0
OI-0002270,ORD-0001229,PROD-00250,5,370.66,0.0
OI-0018770,ORD-0010021,PROD-00130,3,394.4,0.05
OI-0020892,ORD-0011167,PROD-00298,2,517.09,0.0
OI-0003137,ORD-0001690,PROD-00078,1,433.15,0.1
OI-0021793,ORD-0011633,PROD-00214,2,232.15,0.0
OI-0010321,ORD-0005502,PROD-00175,3,109.73,0.05
OI-0002820,ORD-0001515,PROD-00293,4,23.02,0.1
OI-0000943,ORD-0000509,PROD-00048,1,554.33,0.05
OI-0008716,ORD-0004652,PROD-00264,4,246.63,0.0
OI-0022359,ORD-0011934,PROD-00045,1,250.05,0.1
OI-0018790,ORD-0010034,PROD-00087,2,604.12,0.0
OI-0001579,ORD-0000853,PROD-00045,2,252.61,0.0
OI-0005673,ORD-0003032,PROD-00231,5,567.15,0.0
OI-0010505,ORD-0005599,PROD-00037,2,602.65,0.05
OI-0022310,ORD-0011905,PROD-00211,4,835.5,0.1
OI-0000017,ORD-0000009,PROD-00190,3,665.22,0.15
OI-0015856,ORD-0008459,PROD-00128,-3.0,524.45,0.0
OI-0008786,ORD-0004685,PROD-00230,1,435.66,0.0
OI-0001310,ORD-0000711,PROD-00300,5,780.09,0.0
OI-0008939,ORD-0004767,PROD-00248,3,35.82,0.0
OI-0009290,ORD-0004952,PROD-00292,2,373.37,0.2
OI-0020667,ORD-0011040,PROD-00095,2,572.19,0.0
OI-0006755,ORD-0003609,PROD-00272,1,634.33,0.0
OI-0014490,ORD-0941790,PROD-00260,1,709.88,0.0
OI-0020756,ORD-0011087,PROD-00151,1,75.51,0.05
OI-0016954,ORD-0009047,PROD-00168,$4,571.44,0.0
OI-0018885,ORD-0010082,PROD-00205,2,118.59,0.0
OI-0005793,ORD-0003093,PROD-00138,1,261.25,0.1
OI-0005303,ORD-0002836,PROD-00134,2,44.28,0.0
OI-0002071,ORD-0001125,PROD-00183,1,504.09,0.15
OI-0007001,ORD-0003737,PROD-00049,2,-255.98,0.0
OI-0016853,ORD-0008997,PROD-00072,3,421.21,0.0
OI-0002142,ORD-0001159,PROD-00105,3,189.35,0.0
OI-0014363,ORD-0007666,PROD-00109,-1.0,740.83,0.0
OI-0018075,ORD-0009645,PROD-00139,1,-49.22,0.0
OI-0019401,ORD-0010356,PROD-00258,1,485.96,0.0
OI-0002814,ORD-0001513,PROD-00262,1,664.29,0.0
OI-0008709,ORD-0004649,PROD-00200,5,161.53,0.0
OI-0010713,ORD-0005715,PROD-00222,2,669.26,0.0
OI-0020719,ORD-0011069,PROD-00089,4,275.9,0.0
OI-0009510,ORD-0005065,PROD-00270,3,587.83,0.05
OI-0002298,ORD-0001241,PROD-915965,1,751.81,0.0
OI-0019970,ORD-0010658,PROD-00089,5,293.43,0.1
OI-0008406,ORD-0004484,PROD-00278,4,153.23,0.0
OI-0013110,ORD-0007016,PROD-00206,4,$699.54,0.0
OI-0020108,ORD-0010729,PROD-00086,2,820.17,0.0
OI-0013378,ORD-0007150,PROD-00191,5,582.13,0.1
OI-0000608,ORD-0000329,PROD-00217,1,278.16,0.15
OI-0004131,ORD-0002204,PROD-00248,5,39.47,0.0
OI-0008010,ORD-0004284,PROD-00212,1,54.03,0.0
OI-0003264,ORD-0001756,PROD-00003,-2.0,763.82,0.05
OI-0008111,ORD-0004336,PROD-00251,5,697.71,0.0
OI-0001043,ORD-0000565,PROD-987636,3,118.52,0.0
OI-0005649,ORD-0003020,PROD-00086,2,885.69,0.0
OI-0008778,ORD-0004683,PROD-00264,5,250.48,0.0
OI-0020902,ORD-0011171,PROD-00252,2,402.74,0.0
OI-0014178,ORD-0007580,PROD-00121,2,18258.63,0.0
OI-0006016,ORD-0003214,PROD-00298,1,495.8,0.15
OI-0020009,ORD-0010677,PROD-00235,1,301.24,0.1
OI-0019150,ORD-0010228,PROD-00002,1,409.55,0.0
OI-0013053,ORD-0006979,PROD-00287,1,481.2,0.0
OI-0022388,ORD-0011953,PROD-00130,2,415.74,0.15
OI-0019580,ORD-0010450,PROD-00127,1,45.27,0.0
OI-0011474,ORD-0006122,PROD-00083,N/A,181.43,0.1
OI-0016939,ORD-0009036,PROD-00119,3,321.86,0.05
OI-0006065,ORD-0003244,PROD-00297,5,$252.54,0.0
OI-0019764,ORD-0010546,PROD-00268,2,43090.72,0.1
OI-0003817,ORD-0002046,PROD-00156,1,151.08,0.1
OI-0004610,ORD-0002475,PROD-00163,5,272.13,0.0
OI-0014920,ORD-0007978,PROD-00214,2,234.43,0.0
OI-0010807,ORD-0005761,PROD-00045,1,259.82,0.0
OI-0020810,ORD-0011119,PROD-00112,2,129.8,0.0
OI-0012571,ORD-0006721,PROD-00211,4,881.92,0.15
OI-0008601,ORD-0004591,PROD-00135,1,459.52,0.0
OI-0020647,ORD-0011027,PROD-00173,2,365.73,0.0
OI-0013817,ORD-0007388,PROD-00050,5,114.71,0.0
OI-0015132,ORD-0008084,PROD-00134,2,44.32,0.15
OI-0014358,ORD-0007665,PROD-00032,3,206.99,0.0
OI-0018839,ORD-0010056,PROD-00009,1,28.1,0.0
OI-0014515,ORD-0007748,PROD-00255,2,17.55,0.0
OI-0011871,ORD-0006342,PROD-00120,5,262.17,0.0
OI-0012311,ORD-0980293,PROD-00004,4,356.65,0.2
OI-0018899,ORD-0010090,PROD-00081,1,355.4,0.0
OI-0008384,ORD-0004471,PROD-00063,3,337.29,0.0
OI-0007566,ORD-0004044,PROD-00042,1,$534.59,0.0
OI-0002574,ORD-0001388,PROD-00115,4,534.55,0.0
OI-0018328,ORD-0009788,PROD-00108,2,99.77,0.0
OI-0012207,ORD-0987613,PROD-00044,1,313.84,0.0
OI-0000979,ORD-0000527,PROD-00041,1,375.56,0.0
OI-0013280,ORD-0007102,PROD-00269,2,504.96,0.0
OI-0008329,ORD-0004447,PROD-00192,2,607.23,0.05
OI-0007599,ORD-0004063,PROD-00020,1,191.7,0.0
OI-0000725,ORD-0000396,PROD-00157,5,779.22,0.0
OI-0001183,ORD-0000639,PROD-00210,2,646.76,0.0
OI-0012587,ORD-0006729,PROD-00137,1,450.03,0.0
OI-0017062,ORD-0009100,PROD-00100,1,126.9,0.15
OI-0017891,ORD-0009548,PROD-00236,1,383.72,0.0
OI-0018551,ORD-0009914,PROD-00025,null,459.09,0.0
OI-0015954,ORD-0008510,PROD-00121,1,459.27,0.0
OI-0015082,ORD-0008061,PROD-00242,3,420.45,0.15
OI-0012141,ORD-0006494,PROD-00087,1,13620.96,0.2
OI-0004215,ORD-0002254,PROD-00232,2,111.52,0.0
OI-0012468,ORD-0006672,PROD-00123,1,643.36,0.0
OI-0007468,ORD-0003990,PROD-00170,3,494.41,0.0
OI-0019229,ORD-0010271,PROD-00204,1,82.39,0.0
OI-0012292,ORD-0006576,PROD-00260,4,703.45,0.0
OI-0012377,ORD-0006622,PROD-00047,1,637.24,0.0
OI-0004905,ORD-0002626,PROD-00131,5,18664.71,0.1
OI-0007513,ORD-0004015,PROD-00005,3,718.43,0.0
OI-0006820,ORD-0003649,PROD-00156,3,143.25,0.0
OI-0017235,ORD-0009198,PROD-00041,3,399.8,0.05
OI-0016744,ORD-0008933,PROD-00299,1,453.35,0.0
OI-0021162,ORD-0011312,PROD-00021,4,-32.77,0.0
OI-0003601,ORD-0001937,PROD-00165,2,856.22,0.0
OI-0016549,ORD-0008830,PROD-00122,2,565.11,0.05
OI-0001664,ORD-0000900,PROD-00119,4,335.21,0.1
OI-0007542,ORD-0004031,PROD-00211,1,21697.55,0.0
OI-0018233,ORD-0009733,PROD-00036,2.5,91.19,0.05
OI-0015769,ORD-0008410,PROD-00068,2,27.27,0.0
OI-0000106,ORD-0000059,PROD-00098,5,116.57,0.0
OI-0007759,ORD-0004145,PROD-00186,2,196.48,0.0
OI-0013002,ORD-0006953,PROD-00095,$1,591.74,0.0
OI-0019271,ORD-0010292,PROD-00126,3,254.7,0.1
OI-0000094,ORD-0000053,PROD-00156,3,142.77,0.0
OI-0013571,ORD-0007262,PROD-00299,unknown,461.82,0.0
OI-0005012,ORD-0002679,PROD-00197,1,376.89,0.0
OI-0016131,ORD-0008607,PROD-00241,2,149.59,0.0
OI-0017683,ORD-0009437,PROD-00122,5,553.74,0.0
OI-0012569,ORD-0006719,PROD-00233,2,610.76,0.0
OI-0014627,ORD-0007804,PROD-00188,2,359.63,0.1
OI-0006034,ORD-0003223,PROD-00073,5,789.88,0.15
OI-0010121,ORD-0005387,PROD-00023,2,403.99,0.0
OI-0003549,ORD-0001912,PROD-00125,2,341.76,0.0
OI-0007106,ORD-0003791,PROD-00053,4,445.12,0.0
OI-0002939,ORD-0001580,PROD-00116,1,659.24abc,0.15
OI-0012783,ORD-0006834,PROD-00136,1,250.61,0.0
OI-0005405,ORD-0002889,PROD-00271,2,729.32,0.0
OI-0019902,ORD-0010622,PROD-00095,2,596.57,0.05
OI-0018291,ORD-0009764,PROD-00239,5,545.56,0.1
OI-0000069,ORD-0000040,PROD-00223,1,506.1,0.05
OI-0004672,ORD-0002505,PROD-00023,1,406.26,0.0
OI-0015285,ORD-0008155,PROD-00140,5,136.36,0.0
OI-0008091,ORD-0004325,PROD-995672,2,52.92,0.05
OI-0009628,ORD-0005124,PROD-00095,4,594.78,0.0
OI-0007636,ORD-0004080,PROD-00211,2,855.67,0.0
OI-0010547,ORD-0005622,PROD-00290,3,608.6,0.0
OI-0018860,ORD-0010070,PROD-00076,2,402.67,0.2
OI-0016251,ORD-0008672,PROD-00016,1,253.68,0.05
OI-0002875,ORD-0001541,PROD-00138,4,N/A,0.0
OI-0018156,ORD-0009687,PROD-00250,2,377.89,0.0
OI-0014107,ORD-0007539,PROD-985410,1,84.51,0.0
OI-0011805,ORD-0006304,PROD-00141,1,204.93,0.05
OI-0019178,ORD-0010242,PROD-00294,5,472.15,0.0
OI-0001561,ORD-0000844,PROD-00183,1,505.52,0.0
OI-0022308,ORD-0011904,PROD-00076,1,370.48,0.0
OI-0006088,ORD-0003257,PROD-00251,3,700.82,0.0
OI-0006149,ORD-0003287,PROD-00067,2,486.11,0.0
OI-0000753,ORD-0000409,PROD-00215,4,216.84,0.0
OI-0017120,ORD-0009138,PROD-00199,2,477.94,0.0
OI-0011042,ORD-0005883,PROD-00140,4,146.45,0.05
OI-0008392,ORD-0004476,PROD-940404,1,17.96,0.0
OI-0003329,ORD-0001793,PROD-00076,1,393.72,0.0
OI-0014829,ORD-0007923,PROD-00173,5,357.8,0.2
OI-0002546,ORD-0001374,PROD-00026,4,197.19,0.15
OI-0019880,ORD-0010611,PROD-00150,5,158.64,0.15
OI-0004498,ORD-0002409,PROD-00045,2,-262.83,0.15
OI-0020846,ORD-0011140,PROD-00286,1,656.66,0.0
OI-0003913,ORD-0002093,PROD-00137,2,456.31,0.0
OI-0014044,ORD-0007512,PROD-00112,2,133.33,0.1
OI-0012511,ORD-0006693,PROD-00231,1,561.76,0.0
OI-0013166,ORD-0007041,PROD-00069,0.96,17.91,0.0
OI-0017598,ORD-0009389,PROD-900792,1,42.22,0.0
OI-0011350,ORD-0006054,PROD-00224,1,133.78,0.0
OI-0013662,ORD-0007307,PROD-00277,3,42.97,0.0
OI-0012572,ORD-0006721,PROD-00264,2,241.43,0.0
OI-0012527,ORD-0006703,PROD-00118,2,605.9,0.0
OI-0019806,ORD-0010571,PROD-00195,2,365.28,0.0
OI-0003052,ORD-0001643,PROD-00033,5,84.99,0.0
OI-0007058,ORD-0003767,PROD-00165,1,850.33,0.0
OI-0017663,ORD-0009425,PROD-00239,3,547.4,0.0
OI-0011149,ORD-0005935,PROD-00124,5,150.62,0.15
OI-0012113,ORD-0006477,PROD-00120,4,262.07,0.0
OI-0006559,ORD-0003510,PROD-00024,1,573.37,0.0
OI-0013031,ORD-0006968,PROD-00246,4,617.87,0.05
OI-0016968,ORD-0009053,PROD-00172,1,333.52,0.1
OI-0003950,ORD-0002110,PROD-00088,3,633.63,0.0
OI-0003655,ORD-0001964,PROD-00249,1,492.87,0.0
OI-0009461,ORD-0005041,PROD-00038,3,688.23,0.05
OI-0005110,ORD-0002732,PROD-00048,3,565.19,0.1
OI-0017716,ORD-0009454,PROD-00149,5,834.26,0.05
OI-0021022,ORD-0011236,PROD-00248,1,36.45,0.0
OI-0009450,ORD-0005035,PROD-00071,1,200.29,0.05
OI-0013893,ORD-0007433,PROD-00031,5,321.13,0.0
OI-0016692,ORD-0008899,PROD-00276,3,209.29,0.0
OI-0006672,ORD-0003566,PROD-00044,1.97,326.39,0.0
OI-0010484,ORD-0005586,PROD-00105,1,193.43,0.0
OI-0016159,ORD-0008621,PROD-00234,1,604.73,0.0
OI-0000872,ORD-0000472,PROD-00248,1,36.78,0.05
OI-0005472,ORD-0002926,PROD-00188,4,365.4,0.0
OI-0021370,ORD-0011415,PROD-00279,2,483.68,0.0
OI-0015655,ORD-0008345,PROD-00192,5,599.66,0.2
OI-0012423,ORD-0006649,PROD-00008,4.23,unknown,0.0
OI-0017813,ORD-0921971,PROD-00061,1,102.23,0.0
OI-0005089,ORD-0002718,PROD-00270,1,552.3,0.0
OI-0004795,ORD-0002566,PROD-00120,2,272.08,0.0
OI-0017180,ORD-0009170,PROD-00158,2,601.12,0.0
OI-0007676,ORD-0004103,PROD-00202,5,600.06,0.2
OI-0002080,ORD-0001130,PROD-00089,5,284.77,0.05
OI-0021487,ORD-0011480,PROD-00174,1,616.77,0.0
OI-0019998,ORD-0010671,PROD-00212,1,56.49,0.0
OI-0004187,ORD-0002241,PROD-00277,5,41.69,0.0
OI-0016030,ORD-0008548,PROD-00274,1,660.79,0.0
OI-0013648,ORD-0007300,PROD-00007,1,536.53,0.0
OI-0004748,ORD-0002543,PROD-00139,5abc,50.69,0.0
OI-0016066,ORD-0008566,PROD-00083,1,178.53,0.0
OI-0009752,ORD-0005197,PROD-00275,4,216.95,0.0
OI-0003208,ORD-0001729,PROD-968160,5,733.5,0.0
OI-0018835,ORD-0010054,PROD-00226,4,40331.23,0.0
OI-0005506,ORD-0908469,PROD-00093,5,697.08,0.0
OI-0004432,ORD-0002372,PROD-00001,3,95.56,0.0
OI-0017057,ORD-0009097,PROD-00153,2,15.58,0.0
OI-0005609,ORD-0003000,PROD-00216,1,501.94,0.15
OI-0001119,ORD-0000606,PROD-00207,2,19600.87,0.0
OI-0013629,ORD-0007290,PROD-00284,2,22767.47,0.1
OI-0018587,ORD-0009933,PROD-00008,1,124.28,0.05
OI-0005148,ORD-0002754,PROD-957718,2,403.06,0.0
OI-0019142,ORD-0010225,PROD-00142,2,571.69,0.0
OI-0009185,ORD-0004898,PROD-00292,1,375.64,0.05
OI-0021104,ORD-0011283,PROD-00206,2,699.4,0.1
OI-0022463,ORD-0011991,PROD-00293,2,1160.48,0.0
OI-0021753,ORD-0011615,PROD-00085,4,205.26,0.0
OI-0002853,ORD-0001530,PROD-00068,5,26.2,0.0
OI-0011299,ORD-0006025,PROD-00115,1,533.78,0.0
OI-0013659,ORD-0007306,PROD-00030,1,123.25,0.0
OI-0001982,ORD-0001077,PROD-00010,2,180.33,0.05
OI-0003809,ORD-0002043,PROD-00170,2,466.97,0.0
OI-0004389,ORD-0002346,PROD-00018,1,131.13,0.0
OI-0017645,ORD-0009413,PROD-00243,2,525.52,0.0
OI-0010926,ORD-0005823,PROD-00056,1,167.28,0.05
OI-0000852,ORD-0000462,PROD-00102,4,678.66,0.05
OI-0021587,ORD-0011529,PROD-00275,2,205.82,0.0
OI-0014100,ORD-0007536,PROD-00070,1,595.39,0.0
OI-0014566,ORD-0007773,PROD-00144,5,425.71,0.0
OI-0009895,ORD-0005262,PROD-00065,5,92.0,0.0
OI-0009843,ORD-0005242,PROD-00006,2,530.91,0.0
OI-0015485,ORD-0008255,PROD-00126,2,276.36,0.0
OI-0002730,ORD-0001470,PROD-00232,5,115.11,0.2
OI-0010569,ORD-0005636,PROD-915340,3,178.01,0.15
OI-0017898,ORD-0009553,PROD-00020,$1,193.17,0.05
OI-0002575,ORD-0001388,PROD-00002,$1,415.5,0.0
OI-0005157,ORD-0002761,PROD-00239,3,527.35,0.0
OI-0010467,ORD-0005576,PROD-00282,1,651.81,0.05
OI-0014028,ORD-0957703,PROD-00083,2,184.83,0.0
OI-0002647,ORD-0001424,PROD-00047,1,635.81,0.05
OI-0006888,ORD-0003681,PROD-00138,1,259.54,0.0
OI-0018278,ORD-0009758,PROD-00015,2,498.55,0.1
OI-0002808,ORD-0001509,PROD-00237,1,674.4,0.0
OI-0018393,ORD-0009823,PROD-00201,1,493.99,0.1
OI-0004776,ORD-0002557,PROD-00279,4,493.92,0.15
OI-0011972,ORD-0006400,PROD-00119,1,331.35,0.0
OI-0017016,ORD-0009079,PROD-00139,5,1855.33,0.0
OI-0014699,ORD-0007845,PROD-00011,2,11.26,0.0
OI-0018868,ORD-0010073,PROD-00092,$1,259.1,0.2
OI-0003556,ORD-0001915,PROD-00034,1,178.41,0.05
OI-0021843,ORD-0011665,PROD-00004,2,362.23,0.0
OI-0004260,ORD-0002273,PROD-00119,1,315.95,0.05
OI-0007665,ORD-0004097,PROD-00127,1,47.17,0.0
OI-0006367,ORD-0003400,PROD-00042,4,508.37,0.0
OI-0017007,ORD-0009073,PROD-00217,1,281.11,0.0
OI-0019167,ORD-0010236,PROD-00258,1,464.05,0.05
OI-0016703,ORD-0008906,PROD-00260,1,-676.27,0.0
OI-0019730,ORD-0010528,PROD-00179,4,525.7,0.0
OI-0012863,ORD-0006878,PROD-00245,2,173.31,0.05
OI-0015551,ORD-0008293,PROD-00013,1,365.2,0.0
OI-0022049,ORD-0011777,PROD-00269,2abc,459.46,0.0
OI-0008815,ORD-0004700,PROD-00031,2,328.02,0.1
OI-0009827,ORD-0005235,PROD-00096,5,739.55,0.0
OI-0016321,ORD-0008711,PROD-00135,5,468.88,0.0
OI-0004447,ORD-0002381,PROD-00131,2,237.38,0.0
OI-0021163,ORD-0011312,PROD-00155,2,520.44,0.0
OI-0005973,ORD-0003191,PROD-00230,1,424.77,0.1
OI-0009723,ORD-0005178,PROD-983460,2,155.93,0.0
OI-0020328,ORD-0010849,PROD-00028,1,342.65,0.0
OI-0006254,ORD-0003338,PROD-00162,4,59.43,0.0
OI-0009898,ORD-0005263,PROD-00275,4,217.78,0.0
OI-0004959,ORD-0002654,PROD-00024,2,610.6,0.0
OI-0006475,ORD-0003457,PROD-00021,4,31.0,0.0
OI-0011466,ORD-0006117,PROD-00207,1,299.63,0.1
OI-0004803,ORD-0002571,PROD-00239,3,570.24,0.15
OI-0020300,ORD-0010838,PROD-00228,2,317.76,0.05
OI-0011476,ORD-0006122,PROD-00119,3.32,319.74,0.0
OI-0022266,ORD-0011878,PROD-00050,1,116.19,0.0
OI-0006933,ORD-0992966,PROD-00046,2,484.82,0.0
OI-0014415,ORD-0007699,PROD-00171,1,695.82,0.0
OI-0004604,ORD-0002472,PROD-00179,2,529.1,0.0
OI-0011236,ORD-0005988,PROD-00078,1,417.2,0.1
OI-0018373,ORD-0009813,PROD-00189,2,692.44,0.0
OI-0015211,ORD-0008119,PROD-00067,4,489.02,0.1
OI-0001451,ORD-0000783,PROD-00284,2.64,286.5,0.15
OI-0022090,ORD-0011794,PROD-00271,5,723.7,0.0
